bioguideID,billID,vote
C001049,hr5226-114,No
C001061,hr5226-114,No
C000537,hr5226-114,No
C001068,hr5226-114,No
C001078,hr5226-114,No
C000714,hr5226-114,No
C001038,hr5226-114,No
C000984,hr5226-114,No
D000598,hr5226-114,No
D000096,hr5226-114,No
D000191,hr5226-114,No
D000197,hr5226-114,No
D000620,hr5226-114,No
D000216,hr5226-114,No
D000617,hr5226-114,No
D000623,hr5226-114,No
D000610,hr5226-114,No
D000624,hr5226-114,No
D000399,hr5226-114,No
D000482,hr5226-114,No
D000622,hr5226-114,No
E000290,hr5226-114,No
E000288,hr5226-114,No
E000179,hr5226-114,No
E000215,hr5226-114,No
E000293,hr5226-114,No
F000030,hr5226-114,No
F000454,hr5226-114,No
F000462,hr5226-114,No
F000455,hr5226-114,No
G000571,hr5226-114,No
G000574,hr5226-114,No
G000559,hr5226-114,No
G000575,hr5226-114,No
G000556,hr5226-114,No
G000553,hr5226-114,No
G000410,hr5226-114,No
G000551,hr5226-114,No
G000535,hr5226-114,No
H001063,hr5226-114,No
H000324,hr5226-114,No
H001064,hr5226-114,No
H001038,hr5226-114,No
H001047,hr5226-114,No
H000636,hr5226-114,No
H001034,hr5226-114,No
H000874,hr5226-114,No
H001068,hr5226-114,No
I000057,hr5226-114,No
J000032,hr5226-114,No
J000294,hr5226-114,No
J000288,hr5226-114,No
J000126,hr5226-114,No
K000009,hr5226-114,No
K000375,hr5226-114,No
K000385,hr5226-114,No
K000379,hr5226-114,No
K000380,hr5226-114,No
K000381,hr5226-114,No
K000188,hr5226-114,No
K000368,hr5226-114,No
K000382,hr5226-114,No
L000559,hr5226-114,No
L000560,hr5226-114,No
L000557,hr5226-114,No
L000581,hr5226-114,No
L000551,hr5226-114,No
L000263,hr5226-114,No
L000287,hr5226-114,No
L000582,hr5226-114,No
L000563,hr5226-114,No
L000565,hr5226-114,No
L000397,hr5226-114,No
L000579,hr5226-114,No
L000480,hr5226-114,No
L000580,hr5226-114,No
L000570,hr5226-114,No
L000562,hr5226-114,No
M000087,hr5226-114,No
M001185,hr5226-114,No
M001163,hr5226-114,No
M001143,hr5226-114,No
M000404,hr5226-114,No
M000312,hr5226-114,No
M001166,hr5226-114,No
M001137,hr5226-114,No
M001160,hr5226-114,No
M001196,hr5226-114,No
M001191,hr5226-114,No
N000002,hr5226-114,No
N000179,hr5226-114,No
N000015,hr5226-114,No
N000127,hr5226-114,No
N000188,hr5226-114,No
O000170,hr5226-114,No
P000034,hr5226-114,No
P000096,hr5226-114,No
P000604,hr5226-114,No
P000197,hr5226-114,No
P000593,hr5226-114,No
P000608,hr5226-114,No
P000597,hr5226-114,No
P000607,hr5226-114,No
P000598,hr5226-114,No
P000523,hr5226-114,No
Q000023,hr5226-114,No
R000053,hr5226-114,No
R000602,hr5226-114,No
R000486,hr5226-114,No
R000599,hr5226-114,No
R000576,hr5226-114,No
R000577,hr5226-114,No
S001156,hr5226-114,No
S000030,hr5226-114,No
S001168,hr5226-114,No
S001145,hr5226-114,No
S001150,hr5226-114,No
S000185,hr5226-114,No
S000248,hr5226-114,No
S001185,hr5226-114,No
S000344,hr5226-114,No
S001165,hr5226-114,No
S000480,hr5226-114,No
S000510,hr5226-114,No
S001175,hr5226-114,No
S001193,hr5226-114,No
T000472,hr5226-114,No
T000460,hr5226-114,No
T000468,hr5226-114,No
T000469,hr5226-114,No
T000474,hr5226-114,No
T000465,hr5226-114,No
V000128,hr5226-114,No
V000130,hr5226-114,No
V000131,hr5226-114,No
V000081,hr5226-114,No
V000108,hr5226-114,No
W000799,hr5226-114,No
W000797,hr5226-114,No
W000187,hr5226-114,No
W000822,hr5226-114,No
W000800,hr5226-114,No
W000808,hr5226-114,No
Y000062,hr5226-114,No
C001069,hr5226-114,Not Voting
C001045,hr5226-114,Not Voting
D000616,hr5226-114,Not Voting
F000458,hr5226-114,Not Voting
J000174,hr5226-114,Not Voting
M001188,hr5226-114,Not Voting
P000601,hr5226-114,Not Voting
R000588,hr5226-114,Not Voting
R000515,hr5226-114,Not Voting
T000193,hr5226-114,Not Voting
A000370,hr5620-114,Nay
B001270,hr5620-114,Nay
B001281,hr5620-114,Nay
B000287,hr5620-114,Nay
B001292,hr5620-114,Nay
B000574,hr5620-114,Nay
B001278,hr5620-114,Nay
B001227,hr5620-114,Nay
B000911,hr5620-114,Nay
B001251,hr5620-114,Nay
C001036,hr5620-114,Nay
C001037,hr5620-114,Nay
C001097,hr5620-114,Nay
C001072,hr5620-114,Nay
C001090,hr5620-114,Nay
C001066,hr5620-114,Nay
C001080,hr5620-114,Nay
C001101,hr5620-114,Nay
C001067,hr5620-114,Nay
C001049,hr5620-114,Nay
C001061,hr5620-114,Nay
C000537,hr5620-114,Nay
C001068,hr5620-114,Nay
C001078,hr5620-114,Nay
C000714,hr5620-114,Nay
C001038,hr5620-114,Nay
C000984,hr5620-114,Nay
D000096,hr5620-114,Nay
D000197,hr5620-114,Nay
D000617,hr5620-114,Nay
D000623,hr5620-114,Nay
D000610,hr5620-114,Nay
D000624,hr5620-114,Nay
D000482,hr5620-114,Nay
E000290,hr5620-114,Nay
E000288,hr5620-114,Nay
E000179,hr5620-114,Nay
E000215,hr5620-114,Nay
F000030,hr5620-114,Nay
F000454,hr5620-114,Nay
F000462,hr5620-114,Nay
F000455,hr5620-114,Nay
G000574,hr5620-114,Nay
G000551,hr5620-114,Nay
G000535,hr5620-114,Nay
H000324,hr5620-114,Nay
H001038,hr5620-114,Nay
H001034,hr5620-114,Nay
H000874,hr5620-114,Nay
H001068,hr5620-114,Nay
J000032,hr5620-114,Nay
J000294,hr5620-114,Nay
J000288,hr5620-114,Nay
J000126,hr5620-114,Nay
K000385,hr5620-114,Nay
K000380,hr5620-114,Nay
L000560,hr5620-114,Nay
L000581,hr5620-114,Nay
L000551,hr5620-114,Nay
L000263,hr5620-114,Nay
L000287,hr5620-114,Nay
L000582,hr5620-114,Nay
L000397,hr5620-114,Nay
L000480,hr5620-114,Nay
L000562,hr5620-114,Nay
M000087,hr5620-114,Nay
M001163,hr5620-114,Nay
M001143,hr5620-114,Nay
M000404,hr5620-114,Nay
M000312,hr5620-114,Nay
M001137,hr5620-114,Nay
M001188,hr5620-114,Nay
M001160,hr5620-114,Nay
N000002,hr5620-114,Nay
N000179,hr5620-114,Nay
N000127,hr5620-114,Nay
N000188,hr5620-114,Nay
P000034,hr5620-114,Nay
P000096,hr5620-114,Nay
P000604,hr5620-114,Nay
P000197,hr5620-114,Nay
P000593,hr5620-114,Nay
P000597,hr5620-114,Nay
P000607,hr5620-114,Nay
P000598,hr5620-114,Nay
P000523,hr5620-114,Nay
Q000023,hr5620-114,Nay
R000053,hr5620-114,Nay
R000588,hr5620-114,Nay
R000486,hr5620-114,Nay
S001156,hr5620-114,Nay
S001168,hr5620-114,Nay
S001145,hr5620-114,Nay
S001150,hr5620-114,Nay
S000185,hr5620-114,Nay
S000248,hr5620-114,Nay
S001185,hr5620-114,Nay
S000344,hr5620-114,Nay
S001165,hr5620-114,Nay
S000480,hr5620-114,Nay
S000510,hr5620-114,Nay
S001193,hr5620-114,Nay
T000472,hr5620-114,Nay
T000193,hr5620-114,Nay
T000469,hr5620-114,Nay
T000474,hr5620-114,Nay
V000128,hr5620-114,Nay
V000130,hr5620-114,Nay
V000081,hr5620-114,Nay
V000108,hr5620-114,Nay
W000797,hr5620-114,Nay
W000187,hr5620-114,Nay
W000822,hr5620-114,Nay
W000800,hr5620-114,Nay
W000808,hr5620-114,Nay
Y000062,hr5620-114,Nay
D000616,hr5620-114,Not Voting
F000458,hr5620-114,Not Voting
J000174,hr5620-114,Not Voting
P000601,hr5620-114,Not Voting
R000515,hr5620-114,Not Voting
A000374,hr5620-114,Yea
A000055,hr5620-114,Yea
A000371,hr5620-114,Yea
A000372,hr5620-114,Yea
A000367,hr5620-114,Yea
A000369,hr5620-114,Yea
A000373,hr5620-114,Yea
B001291,hr5620-114,Yea
B001269,hr5620-114,Yea
B001282,hr5620-114,Yea
B000213,hr5620-114,Yea
B001271,hr5620-114,Yea
B001287,hr5620-114,Yea
B001257,hr5620-114,Yea
B000490,hr5620-114,Yea
B001293,hr5620-114,Yea
B001250,hr5620-114,Yea
B001273,hr5620-114,Yea
B001243,hr5620-114,Yea
B001294,hr5620-114,Yea
B001295,hr5620-114,Yea
B001255,hr5620-114,Yea
B001296,hr5620-114,Yea
B000755,hr5620-114,Yea
B001290,hr5620-114,Yea
B001283,hr5620-114,Yea
B001274,hr5620-114,Yea
B001284,hr5620-114,Yea
B001285,hr5620-114,Yea
B001260,hr5620-114,Yea
B001297,hr5620-114,Yea
B001275,hr5620-114,Yea
B001248,hr5620-114,Yea
B001286,hr5620-114,Yea
B001289,hr5620-114,Yea
C000059,hr5620-114,Yea
C001083,hr5620-114,Yea
C001103,hr5620-114,Yea
C001051,hr5620-114,Yea
C001091,hr5620-114,Yea
C000266,hr5620-114,Yea
C001076,hr5620-114,Yea
C001084,hr5620-114,Yea
C001102,hr5620-114,Yea
C001077,hr5620-114,Yea
C001053,hr5620-114,Yea
C001093,hr5620-114,Yea
C001092,hr5620-114,Yea
C001105,hr5620-114,Yea
C001062,hr5620-114,Yea
C001094,hr5620-114,Yea
C000754,hr5620-114,Yea
C001059,hr5620-114,Yea
C001106,hr5620-114,Yea
C001069,hr5620-114,Yea
C001096,hr5620-114,Yea
C001087,hr5620-114,Yea
C001045,hr5620-114,Yea
C001063,hr5620-114,Yea
C001048,hr5620-114,Yea
C001107,hr5620-114,Yea
D000626,hr5620-114,Yea
D000598,hr5620-114,Yea
D000619,hr5620-114,Yea
D000191,hr5620-114,Yea
D000620,hr5620-114,Yea
D000216,hr5620-114,Yea
D000612,hr5620-114,Yea
D000604,hr5620-114,Yea
D000621,hr5620-114,Yea
D000600,hr5620-114,Yea
D000399,hr5620-114,Yea
D000613,hr5620-114,Yea
D000625,hr5620-114,Yea
D000622,hr5620-114,Yea
D000614,hr5620-114,Yea
D000615,hr5620-114,Yea
D000533,hr5620-114,Yea
E000291,hr5620-114,Yea
E000294,hr5620-114,Yea
E000293,hr5620-114,Yea
F000460,hr5620-114,Yea
F000451,hr5620-114,Yea
F000459,hr5620-114,Yea
F000456,hr5620-114,Yea
F000461,hr5620-114,Yea
F000445,hr5620-114,Yea
F000449,hr5620-114,Yea
F000450,hr5620-114,Yea
F000448,hr5620-114,Yea
F000372,hr5620-114,Yea
G000571,hr5620-114,Yea
G000559,hr5620-114,Yea
G000548,hr5620-114,Yea
G000563,hr5620-114,Yea
G000564,hr5620-114,Yea
G000552,hr5620-114,Yea
G000289,hr5620-114,Yea
G000565,hr5620-114,Yea
G000566,hr5620-114,Yea
G000575,hr5620-114,Yea
G000377,hr5620-114,Yea
G000560,hr5620-114,Yea
G000577,hr5620-114,Yea
G000546,hr5620-114,Yea
G000556,hr5620-114,Yea
G000553,hr5620-114,Yea
G000410,hr5620-114,Yea
G000568,hr5620-114,Yea
G000576,hr5620-114,Yea
G000570,hr5620-114,Yea
G000558,hr5620-114,Yea
H001063,hr5620-114,Yea
H001051,hr5620-114,Yea
H001070,hr5620-114,Yea
H001045,hr5620-114,Yea
H001052,hr5620-114,Yea
H001053,hr5620-114,Yea
H001055,hr5620-114,Yea
H001064,hr5620-114,Yea
H001036,hr5620-114,Yea
H001056,hr5620-114,Yea
H001071,hr5620-114,Yea
H001072,hr5620-114,Yea
H001047,hr5620-114,Yea
H000636,hr5620-114,Yea
H001065,hr5620-114,Yea
H001067,hr5620-114,Yea
H001057,hr5620-114,Yea
H001058,hr5620-114,Yea
H001059,hr5620-114,Yea
H001048,hr5620-114,Yea
H001073,hr5620-114,Yea
H001060,hr5620-114,Yea
I000057,hr5620-114,Yea
I000056,hr5620-114,Yea
J000290,hr5620-114,Yea
J000297,hr5620-114,Yea
J000292,hr5620-114,Yea
J000296,hr5620-114,Yea
J000255,hr5620-114,Yea
J000289,hr5620-114,Yea
J000295,hr5620-114,Yea
K000009,hr5620-114,Yea
K000386,hr5620-114,Yea
K000375,hr5620-114,Yea
K000388,hr5620-114,Yea
K000376,hr5620-114,Yea
K000379,hr5620-114,Yea
K000381,hr5620-114,Yea
K000188,hr5620-114,Yea
K000362,hr5620-114,Yea
K000210,hr5620-114,Yea
K000378,hr5620-114,Yea
K000368,hr5620-114,Yea
K000363,hr5620-114,Yea
K000387,hr5620-114,Yea
K000382,hr5620-114,Yea
L000573,hr5620-114,Yea
L000585,hr5620-114,Yea
L000578,hr5620-114,Yea
L000564,hr5620-114,Yea
L000567,hr5620-114,Yea
L000559,hr5620-114,Yea
L000557,hr5620-114,Yea
L000566,hr5620-114,Yea
L000563,hr5620-114,Yea
L000554,hr5620-114,Yea
L000565,hr5620-114,Yea
L000576,hr5620-114,Yea
L000583,hr5620-114,Yea
L000584,hr5620-114,Yea
L000579,hr5620-114,Yea
L000491,hr5620-114,Yea
L000569,hr5620-114,Yea
L000580,hr5620-114,Yea
L000570,hr5620-114,Yea
L000571,hr5620-114,Yea
M001193,hr5620-114,Yea
M001185,hr5620-114,Yea
M001158,hr5620-114,Yea
M001179,hr5620-114,Yea
M001184,hr5620-114,Yea
M001165,hr5620-114,Yea
M001157,hr5620-114,Yea
M001177,hr5620-114,Yea
M001156,hr5620-114,Yea
M001180,hr5620-114,Yea
M001159,hr5620-114,Yea
M001166,hr5620-114,Yea
M001197,hr5620-114,Yea
M001187,hr5620-114,Yea
M001181,hr5620-114,Yea
M001189,hr5620-114,Yea
M000689,hr5620-114,Yea
M001144,hr5620-114,Yea
M001150,hr5620-114,Yea
M001194,hr5620-114,Yea
M001195,hr5620-114,Yea
M001196,hr5620-114,Yea
M001190,hr5620-114,Yea
M001182,hr5620-114,Yea
M001191,hr5620-114,Yea
M001151,hr5620-114,Yea
N000015,hr5620-114,Yea
N000182,hr5620-114,Yea
N000189,hr5620-114,Yea
N000184,hr5620-114,Yea
N000185,hr5620-114,Yea
N000181,hr5620-114,Yea
O000170,hr5620-114,Yea
O000168,hr5620-114,Yea
P000609,hr5620-114,Yea
P000594,hr5620-114,Yea
P000588,hr5620-114,Yea
P000605,hr5620-114,Yea
P000608,hr5620-114,Yea
P000258,hr5620-114,Yea
P000606,hr5620-114,Yea
P000373,hr5620-114,Yea
P000592,hr5620-114,Yea
P000611,hr5620-114,Yea
P000602,hr5620-114,Yea
P000599,hr5620-114,Yea
P000591,hr5620-114,Yea
R000601,hr5620-114,Yea
R000585,hr5620-114,Yea
R000578,hr5620-114,Yea
R000586,hr5620-114,Yea
R000587,hr5620-114,Yea
R000602,hr5620-114,Yea
R000597,hr5620-114,Yea
R000589,hr5620-114,Yea
R000591,hr5620-114,Yea
R000582,hr5620-114,Yea
R000575,hr5620-114,Yea
R000395,hr5620-114,Yea
R000409,hr5620-114,Yea
R000592,hr5620-114,Yea
R000583,hr5620-114,Yea
R000435,hr5620-114,Yea
R000580,hr5620-114,Yea
R000593,hr5620-114,Yea
R000598,hr5620-114,Yea
R000603,hr5620-114,Yea
R000487,hr5620-114,Yea
R000599,hr5620-114,Yea
R000576,hr5620-114,Yea
R000604,hr5620-114,Yea
R000577,hr5620-114,Yea
S000018,hr5620-114,Yea
S000030,hr5620-114,Yea
S000051,hr5620-114,Yea
S001176,hr5620-114,Yea
S001180,hr5620-114,Yea
S001183,hr5620-114,Yea
S001189,hr5620-114,Yea
S001157,hr5620-114,Yea
S000244,hr5620-114,Yea
S000250,hr5620-114,Yea
S000364,hr5620-114,Yea
S001154,hr5620-114,Yea
S001148,hr5620-114,Yea
S001191,hr5620-114,Yea
S001195,hr5620-114,Yea
S001172,hr5620-114,Yea
S000522,hr5620-114,Yea
S000583,hr5620-114,Yea
S001175,hr5620-114,Yea
S001196,hr5620-114,Yea
S001192,hr5620-114,Yea
S001187,hr5620-114,Yea
S001188,hr5620-114,Yea
T000460,hr5620-114,Yea
T000467,hr5620-114,Yea
T000238,hr5620-114,Yea
T000462,hr5620-114,Yea
T000470,hr5620-114,Yea
T000468,hr5620-114,Yea
T000475,hr5620-114,Yea
T000465,hr5620-114,Yea
T000463,hr5620-114,Yea
U000031,hr5620-114,Yea
V000129,hr5620-114,Yea
V000131,hr5620-114,Yea
V000132,hr5620-114,Yea
W000812,hr5620-114,Yea
W000798,hr5620-114,Yea
W000791,hr5620-114,Yea
W000819,hr5620-114,Yea
W000813,hr5620-114,Yea
W000820,hr5620-114,Yea
W000799,hr5620-114,Yea
W000814,hr5620-114,Yea
W000806,hr5620-114,Yea
W000815,hr5620-114,Yea
W000821,hr5620-114,Yea
W000796,hr5620-114,Yea
W000816,hr5620-114,Yea
W000795,hr5620-114,Yea
W000804,hr5620-114,Yea
W000809,hr5620-114,Yea
W000810,hr5620-114,Yea
Y000063,hr5620-114,Yea
Y000065,hr5620-114,Yea
Y000033,hr5620-114,Yea
Y000066,hr5620-114,Yea
Y000064,hr5620-114,Yea
Z000017,hr5620-114,Yea
Z000018,hr5620-114,Yea
C001091,hr3700-114,Not Voting
F000043,hr3700-114,Not Voting
M001184,hr3700-114,Not Voting
M000404,hr3700-114,Not Voting
S000510,hr3700-114,Not Voting
W000796,hr3700-114,Not Voting
A000374,hr3700-114,Yea
A000370,hr3700-114,Yea
A000055,hr3700-114,Yea
A000371,hr3700-114,Yea
A000372,hr3700-114,Yea
A000367,hr3700-114,Yea
A000369,hr3700-114,Yea
A000373,hr3700-114,Yea
B001291,hr3700-114,Yea
B001269,hr3700-114,Yea
B001282,hr3700-114,Yea
B000213,hr3700-114,Yea
B001270,hr3700-114,Yea
B001281,hr3700-114,Yea
B000287,hr3700-114,Yea
B001271,hr3700-114,Yea
B001287,hr3700-114,Yea
B001292,hr3700-114,Yea
B001257,hr3700-114,Yea
B000490,hr3700-114,Yea
B001293,hr3700-114,Yea
B001250,hr3700-114,Yea
B001273,hr3700-114,Yea
B001243,hr3700-114,Yea
B001294,hr3700-114,Yea
B000574,hr3700-114,Yea
B001278,hr3700-114,Yea
B001295,hr3700-114,Yea
B001255,hr3700-114,Yea
B001296,hr3700-114,Yea
B001227,hr3700-114,Yea
B000755,hr3700-114,Yea
B001290,hr3700-114,Yea
B001283,hr3700-114,Yea
B001274,hr3700-114,Yea
B001284,hr3700-114,Yea
B000911,hr3700-114,Yea
B001285,hr3700-114,Yea
B001260,hr3700-114,Yea
B001297,hr3700-114,Yea
B001275,hr3700-114,Yea
B001248,hr3700-114,Yea
B001286,hr3700-114,Yea
B001251,hr3700-114,Yea
B001289,hr3700-114,Yea
C000059,hr3700-114,Yea
C001036,hr3700-114,Yea
C001037,hr3700-114,Yea
C001097,hr3700-114,Yea
C001083,hr3700-114,Yea
C001072,hr3700-114,Yea
C001103,hr3700-114,Yea
C001051,hr3700-114,Yea
C001090,hr3700-114,Yea
C001066,hr3700-114,Yea
C000266,hr3700-114,Yea
C001076,hr3700-114,Yea
C001080,hr3700-114,Yea
C001084,hr3700-114,Yea
C001101,hr3700-114,Yea
C001067,hr3700-114,Yea
C001102,hr3700-114,Yea
C001049,hr3700-114,Yea
C001061,hr3700-114,Yea
C000537,hr3700-114,Yea
C001077,hr3700-114,Yea
C001068,hr3700-114,Yea
C001053,hr3700-114,Yea
C001093,hr3700-114,Yea
C001092,hr3700-114,Yea
C001105,hr3700-114,Yea
C001062,hr3700-114,Yea
C001078,hr3700-114,Yea
C000714,hr3700-114,Yea
C001094,hr3700-114,Yea
C000754,hr3700-114,Yea
C001059,hr3700-114,Yea
C001106,hr3700-114,Yea
C001069,hr3700-114,Yea
C001096,hr3700-114,Yea
C001087,hr3700-114,Yea
C001045,hr3700-114,Yea
C001038,hr3700-114,Yea
C001063,hr3700-114,Yea
C001048,hr3700-114,Yea
C000984,hr3700-114,Yea
C001107,hr3700-114,Yea
D000598,hr3700-114,Yea
D000096,hr3700-114,Yea
D000619,hr3700-114,Yea
D000191,hr3700-114,Yea
D000197,hr3700-114,Yea
D000620,hr3700-114,Yea
D000216,hr3700-114,Yea
D000617,hr3700-114,Yea
D000612,hr3700-114,Yea
D000604,hr3700-114,Yea
D000621,hr3700-114,Yea
D000623,hr3700-114,Yea
D000616,hr3700-114,Yea
D000610,hr3700-114,Yea
D000600,hr3700-114,Yea
D000624,hr3700-114,Yea
D000399,hr3700-114,Yea
D000613,hr3700-114,Yea
D000625,hr3700-114,Yea
D000482,hr3700-114,Yea
D000622,hr3700-114,Yea
D000614,hr3700-114,Yea
D000615,hr3700-114,Yea
D000533,hr3700-114,Yea
E000290,hr3700-114,Yea
E000288,hr3700-114,Yea
E000291,hr3700-114,Yea
E000294,hr3700-114,Yea
E000179,hr3700-114,Yea
E000215,hr3700-114,Yea
E000293,hr3700-114,Yea
F000460,hr3700-114,Yea
F000030,hr3700-114,Yea
F000458,hr3700-114,Yea
F000451,hr3700-114,Yea
F000459,hr3700-114,Yea
F000456,hr3700-114,Yea
F000461,hr3700-114,Yea
F000445,hr3700-114,Yea
F000449,hr3700-114,Yea
F000454,hr3700-114,Yea
F000450,hr3700-114,Yea
F000462,hr3700-114,Yea
F000448,hr3700-114,Yea
F000372,hr3700-114,Yea
F000455,hr3700-114,Yea
G000571,hr3700-114,Yea
G000574,hr3700-114,Yea
G000559,hr3700-114,Yea
G000548,hr3700-114,Yea
G000563,hr3700-114,Yea
G000564,hr3700-114,Yea
G000552,hr3700-114,Yea
G000289,hr3700-114,Yea
G000565,hr3700-114,Yea
G000566,hr3700-114,Yea
G000575,hr3700-114,Yea
G000377,hr3700-114,Yea
G000560,hr3700-114,Yea
G000577,hr3700-114,Yea
G000546,hr3700-114,Yea
G000556,hr3700-114,Yea
G000553,hr3700-114,Yea
G000410,hr3700-114,Yea
G000568,hr3700-114,Yea
G000551,hr3700-114,Yea
G000576,hr3700-114,Yea
G000570,hr3700-114,Yea
G000558,hr3700-114,Yea
G000535,hr3700-114,Yea
H001063,hr3700-114,Yea
H001051,hr3700-114,Yea
H001070,hr3700-114,Yea
H001045,hr3700-114,Yea
H001052,hr3700-114,Yea
H001053,hr3700-114,Yea
H000324,hr3700-114,Yea
H001055,hr3700-114,Yea
H001064,hr3700-114,Yea
H001036,hr3700-114,Yea
H001056,hr3700-114,Yea
H001071,hr3700-114,Yea
H001038,hr3700-114,Yea
H001072,hr3700-114,Yea
H001047,hr3700-114,Yea
H000636,hr3700-114,Yea
H001065,hr3700-114,Yea
H001034,hr3700-114,Yea
H000874,hr3700-114,Yea
H001067,hr3700-114,Yea
H001057,hr3700-114,Yea
H001068,hr3700-114,Yea
H001058,hr3700-114,Yea
H001059,hr3700-114,Yea
H001048,hr3700-114,Yea
H001073,hr3700-114,Yea
H001060,hr3700-114,Yea
I000057,hr3700-114,Yea
I000056,hr3700-114,Yea
J000032,hr3700-114,Yea
J000294,hr3700-114,Yea
J000290,hr3700-114,Yea
J000297,hr3700-114,Yea
J000288,hr3700-114,Yea
J000292,hr3700-114,Yea
J000126,hr3700-114,Yea
J000174,hr3700-114,Yea
J000296,hr3700-114,Yea
J000255,hr3700-114,Yea
J000289,hr3700-114,Yea
J000295,hr3700-114,Yea
K000009,hr3700-114,Yea
K000386,hr3700-114,Yea
K000375,hr3700-114,Yea
K000385,hr3700-114,Yea
K000388,hr3700-114,Yea
K000376,hr3700-114,Yea
K000379,hr3700-114,Yea
K000380,hr3700-114,Yea
K000381,hr3700-114,Yea
K000188,hr3700-114,Yea
K000362,hr3700-114,Yea
K000210,hr3700-114,Yea
K000378,hr3700-114,Yea
K000368,hr3700-114,Yea
K000363,hr3700-114,Yea
K000387,hr3700-114,Yea
K000382,hr3700-114,Yea
L000573,hr3700-114,Yea
L000585,hr3700-114,Yea
L000578,hr3700-114,Yea
L000564,hr3700-114,Yea
L000567,hr3700-114,Yea
L000559,hr3700-114,Yea
L000560,hr3700-114,Yea
L000557,hr3700-114,Yea
L000566,hr3700-114,Yea
L000581,hr3700-114,Yea
L000551,hr3700-114,Yea
L000263,hr3700-114,Yea
L000287,hr3700-114,Yea
L000582,hr3700-114,Yea
L000563,hr3700-114,Yea
L000554,hr3700-114,Yea
L000565,hr3700-114,Yea
L000397,hr3700-114,Yea
L000576,hr3700-114,Yea
L000583,hr3700-114,Yea
L000584,hr3700-114,Yea
L000579,hr3700-114,Yea
L000480,hr3700-114,Yea
L000491,hr3700-114,Yea
L000569,hr3700-114,Yea
L000580,hr3700-114,Yea
L000570,hr3700-114,Yea
L000571,hr3700-114,Yea
L000562,hr3700-114,Yea
M001193,hr3700-114,Yea
M000087,hr3700-114,Yea
M001185,hr3700-114,Yea
M001158,hr3700-114,Yea
M001179,hr3700-114,Yea
M001163,hr3700-114,Yea
M001165,hr3700-114,Yea
M001157,hr3700-114,Yea
M001177,hr3700-114,Yea
M001143,hr3700-114,Yea
M000312,hr3700-114,Yea
M001156,hr3700-114,Yea
M001180,hr3700-114,Yea
M001159,hr3700-114,Yea
M001166,hr3700-114,Yea
M001197,hr3700-114,Yea
M001187,hr3700-114,Yea
M001181,hr3700-114,Yea
M001137,hr3700-114,Yea
M001188,hr3700-114,Yea
M001189,hr3700-114,Yea
M000689,hr3700-114,Yea
M001144,hr3700-114,Yea
M001150,hr3700-114,Yea
M001194,hr3700-114,Yea
M001195,hr3700-114,Yea
M001160,hr3700-114,Yea
M001196,hr3700-114,Yea
M001190,hr3700-114,Yea
M001182,hr3700-114,Yea
M001191,hr3700-114,Yea
M001151,hr3700-114,Yea
N000002,hr3700-114,Yea
N000179,hr3700-114,Yea
N000015,hr3700-114,Yea
N000182,hr3700-114,Yea
N000189,hr3700-114,Yea
N000184,hr3700-114,Yea
N000127,hr3700-114,Yea
N000188,hr3700-114,Yea
